SKU_ID,Date,Page_traffic,Revenue($),Unit_price,Units_sold,Segment,1_Star_Rating,2_Star_Rating,3_Star_Rating,4_Star_Rating,5_Star_Rating,Image_Count,Bullet_Count,Title_Count,Description_Length,num_unique_Search_Terms,Organic Search Rank,Num_of_Promotions,Sum of Spend,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns,Clicks_video,Cost_video,Impressions_video,num_unique_campaigns_offline,Units_sold>1000
SKU1376,30-10-2021,2725.0,26342,24.66479401,1068,Makeup,44,33,108,220,1621,12,7,118,209,7,16.0,0,0.0,797,1910.182056,114933,4,6375,77040.81,7539723,2,1
SKU906,01-10-2022,3653.0,27569,23.07029289,1195,Makeup,123,91,255,452,2525,14,6,95,67,4,14.0,0,0.0,500,1398.181092,69062,4,0,0.0,0,0,1
SKU1252,13-11-2021,3289.0,23290,17.16285925,1357,Makeup,100,72,185,394,2660,14,6,92,196,3,3.0,0,0.0,532,2352.728662,96607,2,5379,61559.15,6156021,4,1
SKU1112,16-10-2021,5725.0,30472,18.26858513,1668,Skincare,77,65,198,378,2610,12,6,92,184,8,22.0,0,0.0,0,0.0,0,0,8049,96500.0,7413097,2,1
SKU361,26-02-2022,4684.0,33485,23.09310345,1450,Makeup,0,0,0,0,0,7,7,125,221,0,30.0,0,0.0,0,0.0,0,0,5561,61269.64,6298228,2,1
SKU1376,15-05-2021,3831.0,30514,21.44342937,1423,Makeup,28,23,62,146,1111,12,7,118,209,6,18.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU735,17-09-2022,3201.0,25700,20.0938233,1279,Makeup,117,80,227,357,1692,8,8,127,221,3,14.0,0,0.0,463,1521.409731,67919,4,0,0.0,0,0,1
SKU824,20-03-2021,5489.0,28759,27.20813623,1057,Hair Care,0,0,0,0,0,4,6,87,57,0,18.0,0,0.0,2431,4341.920654,621671,4,0,0.0,0,0,1
SKU562,24-12-2022,2257.0,18344,16.204947,1132,Skincare,64,34,94,252,1921,0,6,77,99,2,13.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU528,02-01-2021,635.0,10328,18.47584973,559,Hair Care,0,0,0,0,0,0,8,165,158,4,29.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU71,26-02-2022,2110.0,29492,40.28961749,732,Skincare,137,100,294,581,3848,9,7,152,186,3,11.0,0,0.0,873,2310.130162,171416,4,5561,61269.64,6298228,2,0
SKU1859,09-07-2022,3242.0,24386,17.70951344,1377,Makeup,88,70,177,371,2295,9,6,88,64,5,42.0,0,0.0,426,1028.144429,50032,2,0,0.0,0,0,1
SKU978,17-09-2022,3494.0,20851,11.24649407,1854,Skincare,14,9,0,74,533,0,8,167,158,0,35.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1731,07-05-2022,2031.0,36060,29.19838057,1235,Skincare,92,61,148,361,2296,12,7,117,209,3,31.0,0,0.0,533,1412.774857,50137,2,0,0.0,0,0,1
SKU662,06-03-2021,1465.0,15171,12.85677966,1180,Makeup,28,23,45,86,564,5,5,81,57,6,30.0,1,63.1588983,0,0.0,0,0,0,0.0,0,0,1
SKU1056,30-07-2022,1266.0,12763,30.46062053,419,Makeup,137,96,291,602,4137,0,5,73,92,3,26.0,0,0.0,672,2568.671044,50271,2,0,0.0,0,0,0
SKU1827,24-09-2022,3383.0,28240,32.60969977,866,Makeup,87,53,167,302,2227,0,6,77,99,5,4.0,0,0.0,489,1055.882906,50090,2,0,0.0,0,0,0
SKU1067,18-09-2021,11.0,0,20.90566038,0,Makeup,63,45,124,271,1778,16,7,137,168,8,35.0,0,0.0,0,0.0,0,0,11557,130779.05,10922773,6,0
SKU562,13-02-2021,1493.0,15377,24.10188088,638,Skincare,38,22,59,165,1187,0,6,77,99,9,10.0,0,0.0,1001,2150.120428,342756,2,0,0.0,0,0,0
SKU581,10-07-2021,6033.0,28033,15.47929321,1811,Makeup,94,90,232,455,2936,8,6,86,62,6,37.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU756,07-05-2022,2654.0,43654,35.14814815,1242,Skincare,147,111,276,597,4084,9,8,126,221,9,20.0,0,0.0,951,3657.808809,166898,4,0,0.0,0,0,1
SKU1393,27-03-2021,5787.0,27130,17.70887728,1532,Makeup,56,46,134,288,1950,3,7,114,209,4,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU264,31-12-2022,3595.0,16065,15.50675676,1036,Skincare,146,107,292,553,3786,9,8,127,221,4,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU619,09-10-2021,3910.0,12659,10.44471947,1212,Makeup,0,0,0,0,0,0,8,158,158,5,10.0,0,0.0,0,0.0,0,0,9522,102695.19,8531176,6,1
SKU1799,17-04-2021,1673.0,12429,26.78663793,464,Makeup,0,14,37,86,559,0,8,166,158,2,14.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU765,27-11-2021,6144.0,32024,18.70560748,1712,Skincare,19,15,42,149,1154,0,6,76,96,0,14.0,0,0.0,940,3375.791315,145079,4,10309,111171.56,9223813,6,1
SKU473,06-11-2021,3011.0,20987,23.50167973,893,Makeup,88,69,194,396,2761,0,6,81,105,7,27.0,1,0.0,629,1353.293344,63928,2,5379,61559.15,6156021,4,0
SKU1664,05-02-2022,4477.0,14864,14.44509232,1029,Makeup,46,30,56,132,898,10,7,114,209,0,23.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,2,1
SKU119,15-10-2022,1865.0,27022,31.20323326,866,Skincare,87,58,172,390,2644,11,6,70,148,6,6.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU961,02-01-2021,2735.0,35772,24.13765182,1482,Hair Care,0,0,0,0,0,9,8,126,221,5,40.0,1,69.50648518,452,1021.811665,62434,2,0,0.0,0,0,1
SKU1376,23-07-2022,3508.0,22568,26.51938895,851,Makeup,54,41,113,249,1810,12,7,118,209,7,17.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1506,10-09-2022,3619.0,28795,25.17045455,1144,Makeup,87,57,183,277,1717,8,8,126,221,10,20.0,0,0.0,494,1398.806739,73322,2,0,0.0,0,0,1
SKU1776,03-07-2021,4211.0,18609,12.12312704,1535,Makeup,45,26,105,205,1558,6,8,126,221,5,32.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1407,16-01-2021,3607.0,12265,13.30260304,922,Skincare,30,14,71,122,988,7,7,84,62,4,20.0,1,65.8973197,0,0.0,0,0,0,0.0,0,0,0
SKU729,09-01-2021,4885.0,22115,19.19704861,1152,Makeup,0,0,0,0,0,0,6,83,109,1,27.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU786,31-07-2021,2667.0,32209,34.01161563,947,Makeup,18,10,38,76,496,16,7,137,123,3,4.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,0
SKU119,12-03-2022,3915.0,24684,22.5630713,1094,Skincare,87,58,172,390,2625,11,6,70,148,5,36.0,0,0.0,1134,3655.992492,207671,6,5744,63978.2,6594469,2,1
SKU1080,19-03-2022,1911.0,19036,15.41376518,1235,Skincare,129,84,213,447,3322,8,8,126,205,10,3.0,0,0.0,0,0.0,0,0,5744,63978.2,6594469,2,1
SKU1080,17-07-2021,3739.0,21120,14.88372093,1419,Skincare,110,75,209,438,3231,8,8,126,205,12,11.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1533,02-04-2022,2347.0,20993,23.12004405,908,Makeup,57,36,53,100,523,7,5,85,123,0,10.0,1,802.4875933,606,1533.183541,78260,2,4791,56344.76,5344861,2,0
SKU789,12-06-2021,2312.113821,22739,20.05202822,1134,Skincare,0,0,0,0,0,11,6,70,127,0,34.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1612,21-08-2021,3544.0,26968,26.41332027,1021,Makeup,0,0,0,0,0,5,5,81,56,6,33.0,1,479.5286065,633,1894.181958,100568,2,6375,77040.81,7539723,2,1
SKU264,18-09-2021,5899.0,33120,22.06528981,1501,Skincare,100,74,187,374,2630,9,8,127,221,8,13.0,0,0.0,815,2573.873472,141570,2,11557,130779.05,10922773,6,1
SKU1080,24-07-2021,2099.0,14125,13.6870155,1032,Skincare,112,76,213,443,3272,8,8,126,205,13,6.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,1
SKU1518,01-01-2022,5164.0,20944,15.38868479,1361,Makeup,0,0,0,0,0,12,7,131,209,3,36.0,0,0.0,693,2309.485447,151211,4,5379,61559.15,6156021,2,1
SKU150,20-02-2021,2635.0,22273,26.6423445,836,Skincare,35,33,83,165,854,6,7,105,209,4,14.0,0,0.0,798,2210.960517,172042,2,0,0.0,0,0,0
SKU563,06-11-2021,3089.0,31365,28.69624886,1093,Skincare,99,81,198,383,2540,0,6,79,100,7,31.0,1,525.6409129,1081,2703.150284,178339,6,5379,61559.15,6156021,4,1
SKU1930,12-02-2022,2051.0,20534,26.49548387,775,Makeup,50,40,133,228,1521,7,8,125,221,0,13.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,2,0
SKU859,21-05-2022,3555.0,32095,24.25925926,1323,Makeup,83,56,153,305,1991,0,6,81,108,0,52.0,0,0.0,1272,6461.920412,267840,6,0,0.0,0,0,1
SKU157,04-06-2022,3764.0,26333,27.60272537,954,Skincare,28,20,59,173,1243,9,6,84,63,2,34.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1407,23-10-2021,4726.0,17549,10.95443196,1602,Skincare,51,35,130,255,1965,7,7,84,62,6,29.0,0,0.0,0,0.0,0,0,11413,125721.77,10372142,6,1
SKU1463,23-04-2022,3200.0,28345,24.3304721,1165,Skincare,87,57,149,319,2184,7,8,126,221,1,4.0,0,0.0,0,0.0,0,0,4791,56344.76,5344861,2,1
SKU1553,22-10-2022,3906.0,36239,21.20479813,1709,Makeup,158,114,284,580,3770,9,8,124,221,3,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU252,14-08-2021,3417.0,28445,20.93083149,1359,Skincare,66,62,135,261,1460,13,7,113,209,3,40.0,0,0.0,825,2266.457738,142208,4,9880,102695.19,8531176,4,1
SKU1463,30-07-2022,3180.0,31848,24.8618267,1281,Skincare,87,57,149,319,2184,7,8,126,221,3,9.0,0,0.0,661,2522.300142,95446,4,0,0.0,0,0,1
SKU1484,31-07-2021,478.0,5559,17.64761905,315,Makeup,63,56,125,252,1566,11,7,85,209,0,9.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,0
SKU1715,23-01-2021,3505.0,24859,20.52766309,1211,Makeup,56,48,99,172,911,7,6,90,62,2,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1909,23-10-2021,2197.0,14879,20.98589563,709,Makeup,98,79,212,448,2935,0,8,163,158,4,11.0,0,0.0,0,0.0,0,0,11413,125721.77,10372142,6,0
SKU656,04-06-2022,2656.0,27062,27.72745902,976,Makeup,38,25,80,172,1247,8,6,84,63,3,15.0,0,0.0,1073,4108.923506,105113,4,0,0.0,0,0,0
SKU729,24-04-2021,4629.0,24581,19.15900234,1283,Makeup,66,55,128,236,1450,0,6,83,109,5,14.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1220,15-10-2022,1615.0,9915,27.23901099,364,Skincare,159,108,330,702,4498,0,6,75,177,5,32.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1660,14-05-2022,1886.0,15306,18.2431466,839,Makeup,92,54,124,255,1433,4,6,91,62,5,30.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU605,05-02-2022,5140.0,31540,21.94850383,1437,Makeup,0,0,0,0,0,5,5,79,58,0,19.0,0,0.0,596,2087.147203,97354,2,5379,61559.15,6156021,2,1
SKU1557,20-02-2021,4167.0,24529,19.74959742,1242,Makeup,53,34,81,163,972,16,7,141,123,6,9.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU649,13-02-2021,2545.0,8430,23.61344538,357,Skincare,19,7,0,0,0,5,5,84,58,5,36.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU451,20-02-2021,53.0,22820,24.67027027,925,Hair Care,15,0,25,70,523,0,8,162,158,4,25.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU190,27-11-2021,3192.0,18123,19.7203482,919,Makeup,45,32,97,215,1319,7,6,87,60,5,4.0,1,114.2691125,619,1787.256853,102783,2,10309,111171.56,9223813,6,0
SKU25,09-07-2022,4363.0,28437,24.94473684,1140,Makeup,112,88,217,456,2870,0,6,81,108,5,27.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1036,04-09-2021,1757.0,24876,17.07343857,1457,Makeup,100,60,159,352,2592,12,8,126,221,10,3.0,0,0.0,0,0.0,0,0,11303,118307.34,9990498,4,1
SKU662,31-07-2021,1933.0,8260,7.441441441,1110,Makeup,42,28,77,163,1181,5,5,81,57,9,21.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,1
SKU1228,03-07-2021,5197.0,15688,18.11547344,866,Hair Care,39,32,71,158,1027,11,6,93,61,4,19.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU25,26-06-2021,6418.0,24867,17.43828892,1426,Makeup,72,54,139,290,1743,0,6,81,108,7,29.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU789,17-09-2022,1369.0,33833,34.77183967,973,Skincare,0,0,0,0,0,11,6,70,127,0,42.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1056,01-10-2022,1680.0,23797,30.70580645,775,Makeup,140,96,304,604,4177,0,5,73,92,9,43.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU28,16-07-2022,3767.0,18377,17.3204524,1061,Makeup,81,69,177,378,2286,4,6,88,59,4,23.0,0,0.0,867,3648.646244,135188,4,0,0.0,0,0,1
SKU712,24-07-2021,2511.0,21171,19.7122905,1074,Makeup,0,0,0,0,0,11,6,71,128,0,19.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,1
SKU1830,22-01-2022,4107.0,11219,20.25090253,554,Hair Care,209,145,392,851,5688,0,6,84,112,8,13.0,0,0.0,0,0.0,0,0,3219,40244.28,3856872,2,0
SKU1948,16-10-2021,2823.0,23071,16.07735192,1435,Skincare,105,80,219,464,2901,8,7,129,209,7,13.0,0,0.0,0,0.0,0,0,8049,96500.0,7413097,2,1
SKU297,25-09-2021,3266.0,26413,16.49781387,1601,Hair Care,46,32,108,236,1830,8,8,125,221,6,39.0,0,0.0,755,3544.274033,129024,2,10801,118307.34,9990498,6,1
SKU756,23-10-2021,2246.0,25465,28.64454443,889,Skincare,121,98,216,474,3176,9,8,126,221,6,3.0,0,0.0,784,4089.202859,135652,4,11413,125721.77,10372142,6,0
SKU1825,25-12-2021,1516.0,14296,21.49774436,665,Makeup,76,55,128,241,1437,0,6,86,116,7,17.0,0,0.0,789,1802.068403,50395,2,0,0.0,0,0,0
SKU440,12-06-2021,2162.0,12845,15.6455542,821,Skincare,0,0,0,0,0,0,8,165,158,1,9.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1112,22-05-2021,5406.0,22627,25.16907675,899,Skincare,55,47,148,266,1891,12,6,92,184,8,35.0,1,301.8360347,0,0.0,0,0,0,0.0,0,0,0
SKU819,27-03-2021,330.0,13087,26.81762295,488,Makeup,100,68,165,356,2355,0,6,78,98,7,15.0,1,131.6161894,593,1542.052724,170796,2,0,0.0,0,0,0
SKU25,16-01-2021,6703.0,21271,23.92688414,889,Makeup,55,38,97,205,1248,0,6,81,108,2,24.0,0,0.0,1434,2348.917269,342862,2,0,0.0,0,0,0
SKU405,16-04-2022,2052.0,26673,15.51657941,1719,Skincare,80,55,138,278,1563,14,5,87,60,1,20.0,1,524.3979754,409,999.1582062,91668,4,6149,77040.81,7539723,2,1
SKU252,20-11-2021,3545.0,31221,20.15558425,1549,Skincare,72,63,141,279,1548,13,7,113,209,1,3.0,0,0.0,1068,3416.97617,165800,2,5744,63978.2,6594469,2,1
SKU1266,12-06-2021,6821.0,24440,17.82640408,1371,Skincare,70,49,160,348,2296,10,6,90,64,5,6.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1597,06-03-2021,1440.0,0,20.90566038,0,Makeup,69,52,148,284,1934,9,7,127,221,3,14.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU761,28-08-2021,133.0,0,21.28395062,0,Hair Care,0,0,26,35,0,6,5,87,55,3,33.0,0,0.0,0,0.0,0,0,7236,83014.05,7458220,2,0
SKU352,16-01-2021,6378.0,0,21.28395062,0,Hair Care,84,60,142,290,1803,0,6,73,89,8,25.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1548,08-01-2022,2561.0,32189,22.91032028,1405,Skincare,38,26,66,119,831,8,6,94,59,1,4.0,0,0.0,0,0.0,0,0,4330,56344.76,5344861,2,1
SKU952,03-07-2021,3288.0,13288,8.719160105,1524,Makeup,0,0,0,0,0,9,6,86,65,0,19.0,1,120.2086845,0,0.0,0,0,0,0.0,0,0,1
SKU469,16-07-2022,1901.0,34206,43.74168798,782,Makeup,128,89,236,484,3379,16,7,139,123,6,18.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1220,20-03-2021,2533.0,3334,15.3640553,217,Skincare,55,47,142,296,1869,0,6,75,177,9,10.0,0,0.0,1471,3433.398759,323929,2,0,0.0,0,0,0
SKU1680,15-05-2021,2022.0,16667,18.70594837,891,Makeup,19,11,34,68,442,12,7,113,209,3,4.0,0,0.0,968,3270.662103,156122,2,0,0.0,0,0,0
SKU252,23-01-2021,2714.0,18672,20.36205016,917,Skincare,26,27,61,109,516,13,7,113,209,0,18.0,1,69.89621619,0,0.0,0,0,0,0.0,0,0,0
SKU140,16-04-2022,3497.0,20890,16.51383399,1265,Skincare,118,80,196,390,2327,10,7,151,157,2,8.0,0,0.0,708,2981.37181,89456,4,6149,77040.81,7539723,2,1
SKU297,03-04-2021,1669.0,18898,20.06157113,942,Hair Care,46,26,87,201,1552,8,8,125,221,8,21.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU729,10-12-2022,6094.0,39553,18.95208433,2087,Makeup,126,92,236,478,3050,0,6,83,109,6,3.0,0,0.0,825,4598.487075,99592,2,0,0.0,0,0,1
SKU28,07-05-2022,4597.0,24012,17.87937453,1343,Makeup,81,69,177,378,2286,4,6,88,59,3,25.0,0,0.0,844,3428.990492,164468,4,0,0.0,0,0,1
SKU143,09-01-2021,6163.0,33043,26.26629571,1258,Makeup,58,28,36,35,0,0,8,167,57,0,19.0,0,0.0,2098,3032.265406,506650,2,0,0.0,0,0,1
SKU1776,19-02-2022,4126.0,13477,9.71665465,1387,Makeup,99,70,212,393,2758,6,8,126,221,8,21.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,2,1
SKU541,20-11-2021,4233.0,19566,12.94904037,1511,Skincare,99,81,195,388,2641,0,8,163,158,5,26.0,0,0.0,0,0.0,0,0,5744,63978.2,6594469,2,1
SKU1776,28-05-2022,3462.0,13346,10.41842311,1281,Makeup,124,85,261,485,3406,6,8,126,221,8,22.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1143,20-08-2022,1852.0,32023,31.51870079,1016,Hair Care,88,61,140,327,2475,6,6,84,151,4,7.0,1,1587.317898,0,0.0,0,0,0,0.0,0,0,1
SKU157,27-03-2021,3456.0,13894,23.66950596,587,Skincare,27,16,48,142,953,9,6,84,63,8,23.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU772,11-09-2021,3718.0,18783,13.29299363,1413,Skincare,29,32,94,155,946,12,5,83,60,2,15.0,0,0.0,750,2663.602637,117530,2,10579,111171.56,9223813,4,1
SKU662,29-05-2021,2217.0,11882,8.542056075,1391,Makeup,30,23,52,99,684,5,5,81,57,7,31.0,1,74.58070929,0,0.0,0,0,0,0.0,0,0,1
SKU150,23-01-2021,3087.0,23303,23.90051282,975,Skincare,33,30,74,153,786,6,7,105,209,3,15.0,0,0.0,881,1847.097125,266604,2,0,0.0,0,0,0
SKU1318,08-10-2022,2974.0,35333,22.59143223,1564,Hair Care,255,172,491,1013,6423,8,5,126,221,9,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1909,28-05-2022,1001.0,16965,32.43785851,523,Makeup,136,96,270,570,3733,0,8,163,158,4,19.0,0,0.0,616,4935.735603,155131,2,0,0.0,0,0,0
SKU1304,11-09-2021,4618.0,37233,26.63304721,1398,Makeup,34,28,80,121,657,0,6,75,164,2,27.0,0,0.0,688,2121.109414,89137,2,10579,111171.56,9223813,4,1
SKU563,27-03-2021,2185.0,19963,23.90778443,835,Skincare,45,31,79,149,995,0,6,79,100,1,3.0,0,0.0,1106,2673.776859,287592,2,0,0.0,0,0,0
SKU1514,24-09-2022,2187.0,42271,29.21285418,1447,Makeup,57,39,114,229,1233,0,6,82,105,4,28.0,0,0.0,540,1933.641758,77487,6,0,0.0,0,0,1
SKU199,04-12-2021,4007.0,18330,12.28552279,1492,Makeup,156,116,315,640,4259,0,6,75,95,10,19.0,0,0.0,0,0.0,0,0,4330,56344.76,5344861,4,1
SKU157,07-05-2022,4149.0,31843,25.05350118,1271,Skincare,28,20,59,173,1243,9,6,84,63,2,26.0,0,0.0,651,2140.670844,152255,2,0,0.0,0,0,1
SKU801,23-04-2022,2742.0,19125,17.37057221,1101,Skincare,38,21,40,65,417,12,7,117,209,5,28.0,1,706.0384484,409,990.8843234,84217,2,4791,56344.76,5344861,2,1
SKU157,27-11-2021,4014.0,25319,22.50577778,1125,Skincare,27,16,49,155,1113,9,6,84,63,3,29.0,0,0.0,869,3065.833007,182085,2,10309,111171.56,9223813,6,1
SKU1969,19-02-2022,582.0,23199,30.97329773,749,Makeup,103,59,150,269,1605,9,7,110,209,6,21.0,0,0.0,1173,3479.483762,80948,2,5379,61559.15,6156021,2,0
SKU1514,28-08-2021,293.0,10878,16.996875,640,Makeup,30,24,64,115,653,0,6,82,105,0,7.0,0,0.0,516,1000.926434,96663,2,7236,83014.05,7458220,2,0
SKU1463,24-09-2022,2825.0,42578,28.90563476,1473,Skincare,94,57,149,319,2270,7,8,126,221,3,10.0,0,0.0,496,1342.026774,66336,2,0,0.0,0,0,1
SKU541,29-10-2022,2886.0,21657,13.16534954,1645,Skincare,154,116,300,606,3857,0,8,163,158,6,33.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU209,19-02-2022,3009.0,21634,12.45480714,1737,Makeup,71,60,138,267,1459,11,7,119,209,2,10.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,2,1
SKU1859,22-05-2021,2673.0,7066,7.573419078,933,Makeup,35,29,83,176,1087,9,6,88,64,6,6.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1410,13-11-2021,3631.0,14213,11.43443282,1243,Hair Care,73,53,135,257,1499,7,8,129,221,1,10.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,4,1
SKU1539,01-01-2022,5731.0,32177,18.17909605,1770,Skincare,99,72,194,453,3272,6,6,89,141,5,18.0,0,0.0,536,958.6973438,93216,4,5379,61559.15,6156021,2,1
SKU1136,25-12-2021,4068.0,15117,14.96732673,1010,Makeup,48,40,100,183,1305,5,7,117,209,0,22.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU603,05-02-2022,2926.0,26392,26.93061224,980,Makeup,22,15,41,59,490,3,6,85,62,3,9.0,0,0.0,769,2322.407063,109621,2,5379,61559.15,6156021,2,0
SKU815,18-09-2021,2332.0,6524,10.76567657,606,Makeup,0,0,0,0,0,13,5,82,59,0,3.0,0,0.0,0,0.0,0,0,11557,130779.05,10922773,6,0
SKU349,21-08-2021,3216.0,10956,23.8173913,460,Skincare,89,69,183,390,2366,0,6,81,104,1,3.0,1,462.3238438,0,0.0,0,0,6375,77040.81,7539723,2,0
SKU28,01-10-2022,3034.0,18493,26.0832158,709,Makeup,122,96,232,507,3004,4,6,88,59,2,23.0,0,0.0,504,1361.109571,73719,4,0,0.0,0,0,0
SKU649,25-06-2022,3938.0,22709,23.12525458,982,Skincare,54,27,49,117,668,5,5,84,58,3,26.0,0,0.0,931,5517.119349,133519,4,0,0.0,0,0,0
SKU822,29-01-2022,7619.0,42257,28.32238606,1492,Skincare,29,25,59,77,0,0,8,173,158,0,20.0,0,0.0,2471,5341.34933,352576,4,3479,40244.28,3856872,2,1
SKU796,18-06-2022,3619.0,38819,29.34164777,1323,Makeup,25,21,44,77,0,9,7,154,186,1,15.0,0,0.0,1305,5135.338936,219288,4,0,0.0,0,0,1
SKU1136,26-06-2021,4103.0,12259,9.162182362,1338,Makeup,36,29,78,134,950,5,7,117,209,2,16.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU701,24-07-2021,3304.0,19839,18.71603774,1060,Hair Care,104,74,199,401,2726,10,7,121,209,6,25.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,1
SKU1376,11-06-2022,3411.0,18988,30.0443038,632,Makeup,50,38,110,230,1629,12,7,118,209,4,6.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU801,15-05-2021,2456.0,13991,14.46845915,967,Skincare,26,12,22,0,188,12,7,117,209,5,7.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU542,04-06-2022,3860.0,18350,15.30442035,1199,Makeup,84,45,111,287,1857,10,6,75,131,0,17.0,0,0.0,891,983.4128799,105462,2,0,0.0,0,0,1
SKU1431,22-05-2021,2559.0,9545,11.79851669,809,Skincare,118,74,201,436,3105,9,8,126,149,12,13.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1387,10-12-2022,3715.0,42960,24.47863248,1755,Makeup,32,19,64,124,605,0,6,77,98,0,22.0,0,0.0,1017,5387.559563,205329,4,0,0.0,0,0,1
SKU145,14-08-2021,4164.0,24721,15.16625767,1630,Hair Care,51,32,104,252,1825,16,7,139,201,2,3.0,1,482.749855,0,0.0,0,0,9880,102695.19,8531176,4,1
SKU1410,03-12-2022,3342.0,24660,13.69239311,1801,Hair Care,73,53,135,257,1499,7,8,129,221,3,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1252,07-08-2021,4397.0,23860,15.25575448,1564,Makeup,100,72,185,383,2596,14,6,92,196,2,3.0,1,185.9643833,681,1962.56889,148929,4,5812,70287.25,7108033,2,1
SKU327,17-09-2022,3118.0,26106,23.28813559,1121,Makeup,35,14,30,0,0,11,6,67,125,1,29.0,0,0.0,490,1312.773832,66847,4,0,0.0,0,0,1
SKU1533,01-10-2022,1422.0,14689,31.05496829,473,Makeup,57,36,53,100,523,7,5,85,123,3,33.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1664,09-10-2021,2979.0,16676,15.55597015,1072,Makeup,40,22,49,120,853,10,7,114,209,2,25.0,0,0.0,0,0.0,0,0,9522,102695.19,8531176,6,1
SKU701,24-04-2021,3487.0,19481,23.19166667,840,Hair Care,93,66,179,363,2471,10,7,121,209,12,35.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU824,22-01-2022,5767.0,14684,16.78171429,875,Hair Care,10,0,0,0,0,4,6,87,57,0,20.0,0,0.0,1234,2566.579552,158312,4,3219,40244.28,3856872,2,0
SKU1474,16-07-2022,4409.0,22460,26.02549247,863,Makeup,97,72,180,361,2302,16,7,95,123,2,3.0,0,0.0,659,2028.511654,89713,2,0,0.0,0,0,0
SKU1680,30-01-2021,226.0,9056,12.27100271,738,Makeup,19,9,34,68,430,12,7,113,209,5,8.0,1,75.24816122,0,0.0,0,0,0,0.0,0,0,0
SKU952,03-04-2021,3048.0,12269,12.33065327,995,Makeup,0,0,0,0,0,9,6,86,65,0,19.0,1,330.7174383,0,0.0,0,0,0,0.0,0,0,0
